messageId,T1,T2,T2_5,T3,T4,RTT_Total,MQTT_to_WebSocket,WebSocket_Processing,Django_Processing,Django_to_Frontend,Frontend_to_MQTT
msg_1754932442290_c4ah58uul,1754932442290,1754932442703,,1754932442652,1754932442878,588,413,,,-51,226
msg_1754932444799_k9ewsyvd7,1754932444799,1754932445210,,1754932445142,1754932445371,572,411,,,-68,229
msg_1754932447311_9qapjin0d,1754932447311,1754932447724,,1754932447846,1754932448072,761,413,,,122,226
msg_1754932449821_906idpn0r,1754932449821,1754932450313,,1754932450228,1754932450458,637,492,,,-85,230
msg_1754932452334_91rsfztq6,1754932452334,1754932452744,,1754932452851,1754932453073,739,410,,,107,222
msg_1754932454838_rgpi6bo88,1754932454838,1754932455253,,1754932455558,1754932455780,942,415,,,305,222
msg_1754932457339_jpg0tsyte,1754932457339,1754932457748,,1754932457751,1754932457976,637,409,,,3,225
msg_1754932459852_wghfqm4os,1754932459852,1754932460262,,1754932460187,1754932460411,559,410,,,-75,224
msg_1754932462364_3thn9frpd,1754932462364,1754932462777,,1754932462751,1754932462978,614,413,,,-26,227
msg_1754932464872_czetyemar,1754932464872,1754932465283,,1754932465213,1754932465437,565,411,,,-70,224
msg_1754932467377_ouxkji6n8,1754932467377,1754932467791,,1754932467770,1754932467998,621,414,,,-21,228
msg_1754932469877_wqf5c1ill,1754932469877,1754932470287,,1754932470212,1754932470437,560,410,,,-75,225
msg_1754932472387_tqlt8s8jk,1754932472387,1754932472796,,1754932472786,1754932473010,623,409,,,-10,224
msg_1754932474891_e5g55dscs,1754932474891,1754932475302,,1754932475248,1754932475471,580,411,,,-54,223
msg_1754932477402_kx5uqvm1i,1754932477402,1754932477814,,1754932477744,1754932477968,566,412,,,-70,224
msg_1754932479912_xbk6ureui,1754932479912,1754932480322,,1754932480261,1754932480487,575,410,,,-61,226
msg_1754932482423_qoo16twfy,1754932482423,1754932482837,,1754932483041,1754932483265,842,414,,,204,224
msg_1754932484936_w90uubqo8,1754932484936,1754932485347,,1754932485348,1754932485572,636,411,,,1,224
msg_1754932487452_bgr6cc3gr,1754932487452,1754932487896,,1754932487849,1754932488072,620,444,,,-47,223
msg_1754932489951_4dqzx6sxm,1754932489951,1754932490366,,1754932490343,1754932490567,616,415,,,-23,224
msg_1754932492462_5y2qllhue,1754932492462,1754932492877,,1754932492942,1754932493168,706,415,,,65,226
msg_1754932494961_hrg05iax6,1754932494961,1754932495376,,1754932495342,1754932495570,609,415,,,-34,228
msg_1754932497475_aijr5qnp5,1754932497475,1754932497890,,1754932497853,1754932498076,601,415,,,-37,223
msg_1754932499984_otrjjm8bn,1754932499984,1754932500395,,1754932500389,1754932500615,631,411,,,-6,226
msg_1754932502496_yxk0088uf,1754932502496,1754932502906,,1754932502953,1754932503179,683,410,,,47,226
msg_1754932505008_n5h4welq4,1754932505008,1754932505420,,1754932505441,1754932505662,654,412,,,21,221
msg_1754932507512_615u4h5hn,1754932507512,1754932507925,,1754932507947,1754932508171,659,413,,,22,224
msg_1754932510016_6zjynk1ga,1754932510016,1754932510427,,1754932510444,1754932510668,652,411,,,17,224
msg_1754932512528_zoib6ld7z,1754932512528,1754932512939,,1754932512946,1754932513170,642,411,,,7,224
msg_1754932515038_p78y1t6tl,1754932515038,1754932515446,,1754932515643,1754932515867,829,408,,,197,224
msg_1754932517545_tglu8r4gd,1754932517545,1754932517954,,1754932517988,1754932518214,669,409,,,34,226
msg_1754932520045_45c6sis7p,1754932520045,1754932520457,,1754932520439,1754932520662,617,412,,,-18,223
msg_1754932522556_es7bnzr4n,1754932522556,1754932522966,,1754932523034,1754932523261,705,410,,,68,227
msg_1754932525069_9h2ge43h0,1754932525069,1754932525481,,1754932525536,1754932525767,698,412,,,55,231
msg_1754932527579_cyr25mxnk,1754932527579,1754932527989,,1754932527958,1754932528182,603,410,,,-31,224
msg_1754932530079_1tvgi59xq,1754932530079,1754932530488,,1754932530443,1754932530666,587,409,,,-45,223
msg_1754932532581_bt0u9r1vx,1754932532581,1754932532990,,1754932532953,1754932533175,594,409,,,-37,222
msg_1754932535096_8ys8wdnj7,1754932535096,1754932535504,,1754932535454,1754932535681,585,408,,,-50,227
msg_1754932537607_5bb7pbewf,1754932537607,1754932538017,,1754932538027,1754932538251,644,410,,,10,224
msg_1754932540106_atkxxi47u,1754932540106,1754932540517,,1754932540552,1754932540782,676,411,,,35,230
msg_1754932542618_vipixyvi7,1754932542618,1754932543025,,1754932543352,1754932543576,958,407,,,327,224
msg_1754932545127_a2777zm52,1754932545127,1754932545535,,1754932545459,1754932545682,555,408,,,-76,223
msg_1754932547628_ugd5hk4fa,1754932547628,1754932548124,,1754932548144,1754932548371,743,496,,,20,227
msg_1754932550130_3b3dzn1dr,1754932550130,1754932550539,,1754932550541,1754932550766,636,409,,,2,225
msg_1754932552630_j6dilhuf9,1754932552630,1754932553036,,1754932553046,1754932553273,643,406,,,10,227
msg_1754932555137_bjmp3l3ri,1754932555137,1754932555548,,1754932555541,1754932555769,632,411,,,-7,228
msg_1754932557651_vqa5jwl3o,1754932557651,1754932558061,,1754932558159,1754932558381,730,410,,,98,222
msg_1754932560151_nyoc7uz7x,1754932560151,1754932560562,,1754932560535,1754932560763,612,411,,,-27,228
msg_1754932562651_oy2240htb,1754932562651,1754932563057,,1754932563060,1754932563281,630,406,,,3,221
msg_1754932565156_p4vfesvt0,1754932565156,1754932565561,,1754932565534,1754932565760,604,405,,,-27,226
msg_1754932567657_mw282w6rp,1754932567657,1754932568065,,1754932568169,1754932568390,733,408,,,104,221
msg_1754932570170_8zepkma5s,1754932570170,1754932570582,,1754932570665,1754932570888,718,412,,,83,223
msg_1754932572679_xfnaw6509,1754932572679,1754932573088,,1754932573233,1754932573458,779,409,,,145,225
msg_1754932575189_n0jj6y1av,1754932575189,1754932575598,,1754932575557,1754932575782,593,409,,,-41,225
msg_1754932577696_imxoa7whx,1754932577696,1754932578103,,1754932578132,1754932578353,657,407,,,29,221
msg_1754932580197_3ntwcj8f4,1754932580197,1754932580606,,1754932580564,1754932580785,588,409,,,-42,221
msg_1754932582709_q5jkql7t5,1754932582709,1754932583121,,1754932583157,1754932583382,673,412,,,36,225
msg_1754932585218_l4waqpviw,1754932585218,1754932585626,,1754932585564,1754932585786,568,408,,,-62,222
msg_1754932587720_47tfr76xq,1754932587720,1754932588130,,1754932588162,1754932588388,668,410,,,32,226
msg_1754932590230_b1ss88olj,1754932590230,1754932590639,,1754932590640,1754932590865,635,409,,,1,225
msg_1754932592739_kinj9h0zl,1754932592739,1754932593150,,1754932593261,1754932593484,745,411,,,111,223
msg_1754932595245_3qal985of,1754932595245,1754932595656,,1754932595632,1754932595857,612,411,,,-24,225
msg_1754932597754_rzf1mr222,1754932597755,1754932598162,,1754932598172,1754932598399,644,407,,,10,227
msg_1754932600255_bjjfimpn9,1754932600256,1754932600662,,1754932600651,1754932600881,625,406,,,-11,230
msg_1754932602764_osqlkjawm,1754932602764,1754932603176,,1754932603443,1754932603667,903,412,,,267,224
msg_1754932605279_zl8wnrnbz,1754932605279,1754932605690,,1754932605736,1754932605958,679,411,,,46,222
msg_1754932607780_278saa1yd,1754932607780,1754932608358,,1754932608363,1754932608586,806,578,,,5,223
msg_1754932610292_gj69vzt5t,1754932610292,1754932610702,,1754932610665,1754932610890,598,410,,,-37,225
msg_1754932612803_o1xv4t38c,1754932612803,1754932613214,,1754932613261,1754932613486,683,411,,,47,225
msg_1754932615317_4gx86d1be,1754932615317,1754932615723,,1754932615741,1754932615967,650,406,,,18,226
msg_1754932617825_17s1qnhyr,1754932617825,1754932618233,,1754932618250,1754932618476,651,408,,,17,226
msg_1754932620335_te4ogby55,1754932620335,1754932620745,,1754932620754,1754932620976,641,410,,,9,222
msg_1754932622849_ths41hxpb,1754932622849,1754932623261,,1754932623252,1754932623478,629,412,,,-9,226
msg_1754932625364_zi6jyafh9,1754932625364,1754932625772,,1754932625841,1754932626067,703,408,,,69,226
msg_1754932627872_pch3ie0jn,1754932627872,1754932628282,,1754932628466,1754932628691,819,410,,,184,225
msg_1754932630382_mrn0h0cj4,1754932630382,1754932630794,,1754932630840,1754932631063,681,412,,,46,223
msg_1754932632882_rbep8spjz,1754932632882,1754932633292,,1754932633355,1754932633583,701,410,,,63,228
msg_1754932635383_df65ifsin,1754932635383,1754932635794,,1754932635826,1754932636052,669,411,,,32,226
msg_1754932637883_6e1ge71jw,1754932637884,1754932638292,,1754932638446,1754932638669,785,408,,,154,223
msg_1754932640394_ajmtd6bcj,1754932640394,1754932640805,,1754932640772,1754932640994,600,411,,,-33,222
msg_1754932642895_1hqo8mu4a,1754932642895,1754932643303,,1754932643343,1754932643569,674,408,,,40,226
msg_1754932645407_4dpw0m0xn,1754932645408,1754932645818,,1754932645861,1754932646087,679,410,,,43,226
msg_1754932647921_xrms3radv,1754932647921,1754932648330,,1754932648368,1754932648591,670,409,,,38,223
msg_1754932650435_epag6na7e,1754932650435,1754932650846,,1754932650849,1754932651076,641,411,,,3,227
msg_1754932652943_zuqcdnk0o,1754932652943,1754932653354,,1754932653358,1754932653583,640,411,,,4,225
msg_1754932655447_pjbxua8i2,1754932655447,1754932655858,,1754932655862,1754932656088,641,411,,,4,226
msg_1754932657955_gikzyubj4,1754932657955,1754932658361,,1754932658435,1754932658661,706,406,,,74,226
msg_1754932660468_6kgbtez9b,1754932660468,1754932660876,,1754932660861,1754932661087,619,408,,,-15,226
msg_1754932662972_c7mbey03x,1754932662972,1754932663378,,1754932663542,1754932663770,798,406,,,164,228
msg_1754932665480_n9p1uu4z5,1754932665480,1754932665889,,1754932665968,1754932666192,712,409,,,79,224
msg_1754932667990_b041r8zpu,1754932667990,1754932668604,,1754932668655,1754932668876,886,614,,,51,221
msg_1754932670495_xqarkuebs,1754932670495,1754932670907,,1754932670943,1754932671167,672,412,,,36,224
msg_1754932672999_o35bjjl55,1754932672999,1754932673409,,1754932673465,1754932673689,690,410,,,56,224
msg_1754932675514_29evvc25a,1754932675514,1754932675923,,1754932675937,1754932676162,648,409,,,14,225
msg_1754932678020_unrtw4nvs,1754932678020,1754932678432,,1754932678439,1754932678661,641,412,,,7,222
msg_1754932680531_phkaq839t,1754932680531,1754932680938,,1754932680960,1754932681182,651,407,,,22,222
msg_1754932683044_aydfoz4uh,1754932683044,1754932683453,,1754932683448,1754932683670,626,409,,,-5,222
msg_1754932685558_5c466zh6r,1754932685558,1754932685970,,1754932685957,1754932686182,624,412,,,-13,225
msg_1754932688062_0flpags0c,1754932688062,1754932688471,,1754932688455,1754932688680,618,409,,,-16,225
msg_1754932690570_vy2vgioz5,1754932690570,1754932690978,,1754932691038,1754932691265,695,408,,,60,227
msg_1754932693080_u5d95m43i,1754932693080,1754932693489,,1754932693556,1754932693780,700,409,,,67,224
msg_1754932695588_mungt7zih,1754932695588,1754932695997,,1754932695965,1754932696192,604,409,,,-32,227
msg_1754932698096_wvd3ohaot,1754932698096,1754932698508,,1754932698546,1754932698770,674,412,,,38,224
msg_1754932700604_1itvzxgd3,1754932700604,1754932701017,,1754932701026,1754932701246,642,413,,,9,220
msg_1754932703111_6vlwauxad,1754932703111,1754932703519,,1754932703540,1754932703760,649,408,,,21,220
msg_1754932705621_tdok871y7,1754932705621,1754932706034,,1754932705959,1754932706185,564,413,,,-75,226
msg_1754932708130_73lls60b7,1754932708130,1754932708543,,1754932708534,1754932708758,628,413,,,-9,224
msg_1754932710644_9fglq5ce3,1754932710644,1754932711056,,1754932711034,1754932711259,615,412,,,-22,225
msg_1754932713155_0p1a34qnc,1754932713155,1754932713564,,1754932713552,1754932713774,619,409,,,-12,222
msg_1754932715668_1mlmpuv50,1754932715668,1754932716081,,1754932716247,1754932716469,801,413,,,166,222
msg_1754932718181_ztlkfkmlt,1754932718181,1754932718593,,1754932718567,1754932718790,609,412,,,-26,223
msg_1754932720683_3rdc28aa2,1754932720683,1754932721089,,1754932721076,1754932721299,616,406,,,-13,223
msg_1754932723194_vr2f23iv2,1754932723194,1754932723605,,1754932723831,1754932724057,863,411,,,226,226
msg_1754932725706_25xhwjfhz,1754932725706,1754932726118,,1754932726171,1754932726399,693,412,,,53,228
msg_1754932728211_vviodbsme,1754932728211,1754932728826,,1754932728755,1754932728977,766,615,,,-71,222
msg_1754932730725_y1305t1x3,1754932730725,1754932731137,,1754932731067,1754932731294,569,412,,,-70,227
msg_1754932733229_klatoiudn,1754932733229,1754932733638,,1754932733555,1754932733785,556,409,,,-83,230
msg_1754932735741_ebt3ryvvf,1754932735741,1754932736147,,1754932736060,1754932736284,543,406,,,-87,224
msg_1754932738255_5mdkkzmyv,1754932738255,1754932738667,,1754932738705,1754932738932,677,412,,,38,227
msg_1754932740765_o8etexsl8,1754932740765,1754932741172,,1754932741149,1754932741377,612,407,,,-23,228
msg_1754932743271_n6kbhxxlj,1754932743271,1754932743682,,1754932743658,1754932743886,615,411,,,-24,228
msg_1754932745784_hembg53m6,1754932745784,1754932746196,,1754932746148,1754932746373,589,412,,,-48,225
msg_1754932748299_pa23jjute,1754932748299,1754932748711,,1754932748668,1754932748896,597,412,,,-43,228
msg_1754932750807_lfneell3t,1754932750807,1754932751213,,1754932751161,1754932751386,579,406,,,-52,225
msg_1754932753322_02xpixm8r,1754932753322,1754932753729,,1754932753734,1754932753961,639,407,,,5,227
msg_1754932755829_0ozgud8rc,1754932755829,1754932756239,,1754932756160,1754932756386,557,410,,,-79,226
msg_1754932758334_yc85m5a2w,1754932758334,1754932758742,,1754932758752,1754932758979,645,408,,,10,227
msg_1754932760840_hdt0o0tq4,1754932760840,1754932761249,,1754932761232,1754932761457,617,409,,,-17,225
msg_1754932763351_dpbha95yd,1754932763351,1754932763758,,1754932763759,1754932763988,637,407,,,1,229
msg_1754932765854_hhdmgky2u,1754932765854,1754932766260,,1754932766238,1754932766464,610,406,,,-22,226
msg_1754932768364_ebnx20bsx,1754932768364,1754932768775,,1754932768750,1754932768978,614,411,,,-25,228
msg_1754932770876_8u9g8sd1z,1754932770876,1754932771286,,1754932771254,1754932771481,605,410,,,-32,227
msg_1754932773389_ru62mewpn,1754932773389,1754932773801,,1754932773841,1754932774065,676,412,,,40,224
msg_1754932775895_354rjydhx,1754932775895,1754932776305,,1754932776343,1754932776567,672,410,,,38,224
msg_1754932778409_kz5tanquz,1754932778409,1754932778821,,1754932778829,1754932779057,648,412,,,8,228
msg_1754932780913_5ilk0xh62,1754932780913,1754932781320,,1754932781341,1754932781574,661,407,,,21,233
msg_1754932783422_tpp5a923o,1754932783422,1754932783830,,1754932783854,1754932784081,659,408,,,24,227
msg_1754932785936_swkbo1tce,1754932785936,1754932786347,,1754932786350,1754932786577,641,411,,,3,227
msg_1754932788447_i82sj5440,1754932788447,1754932789062,,1754932789061,1754932789290,843,615,,,-1,229
msg_1754932790948_jixxv7b35,1754932790948,1754932791362,,1754932791339,1754932791563,615,414,,,-23,224
msg_1754932793459_vqw5kz47c,1754932793459,1754932793866,,1754932793863,1754932794091,632,407,,,-3,228
msg_1754932795962_ej1p5uncd,1754932795962,1754932796371,,1754932796342,1754932796568,606,409,,,-29,226
msg_1754932798462_mme7gbzqb,1754932798462,1754932798879,,1754932798849,1754932799074,612,417,,,-30,225
msg_1754932800968_ce3e6ykpi,1754932800968,1754932801378,,1754932801356,1754932801584,616,410,,,-22,228
msg_1754932803474_6smlxpmqu,1754932803474,1754932803883,,1754932803853,1754932804080,606,409,,,-30,227
msg_1754932805979_mg3s0unge,1754932805979,1754932806393,,1754932806449,1754932806673,694,414,,,56,224
msg_1754932808489_8to9gsky2,1754932808489,1754932808900,,1754932808860,1754932809084,595,411,,,-40,224
msg_1754932810991_lius2ku5c,1754932810991,1754932811404,,1754932811359,1754932811585,594,413,,,-45,226
msg_1754932813503_hqlxn6378,1754932813503,1754932813916,,1754932813929,1754932814155,652,413,,,13,226
msg_1754932816017_dih704wo7,1754932816017,1754932816424,,1754932816359,1754932816591,574,407,,,-65,232
msg_1754932818525_wg4rhi9yb,1754932818525,1754932818933,,1754932818944,1754932819169,644,408,,,11,225
msg_1754932821035_pk32jyy2s,1754932821035,1754932821442,,1754932821357,1754932821584,549,407,,,-85,227
msg_1754932823547_fj8viiv9m,1754932823547,1754932823955,,1754932823970,1754932824197,650,408,,,15,227
msg_1754932826052_a8ue2c4yt,1754932826052,1754932826465,,1754932826445,1754932826669,617,413,,,-20,224
msg_1754932828565_ml68jjxzm,1754932828565,1754932828972,,1754932828925,1754932829151,586,407,,,-47,226
msg_1754932831065_lb9v1nqig,1754932831065,1754932831474,,1754932831448,1754932831673,608,409,,,-26,225
msg_1754932833570_4ia7tzhon,1754932833570,1754932833976,,1754932833986,1754932834212,642,406,,,10,226
msg_1754932836078_xgm8ale7y,1754932836078,1754932836492,,1754932836460,1754932836682,604,414,,,-32,222
msg_1754932838591_de31shwa1,1754932838591,1754932838998,,1754932839049,1754932839272,681,407,,,51,223
msg_1754932841099_rmxhlyv25,1754932841099,1754932841508,,1754932841464,1754932841691,592,409,,,-44,227
msg_1754932843612_ectxgqzzo,1754932843612,1754932844022,,1754932844047,1754932844271,659,410,,,25,224
msg_1754932846124_kmdsste5l,1754932846124,1754932846538,,1754932846526,1754932846754,630,414,,,-12,228
msg_1754932848625_gcdtk31l9,1754932848625,1754932849054,,1754932849060,1754932849289,664,429,,,6,229
msg_1754932851136_qvyjypxue,1754932851136,1754932851546,,1754932851481,1754932851704,568,410,,,-65,223
msg_1754932853649_s2wxoxyqh,1754932853649,1754932854060,,1754932854147,1754932854373,724,411,,,87,226
msg_1754932856158_es35zcct8,1754932856158,1754932856567,,1754932856534,1754932856761,603,409,,,-33,227
msg_1754932858667_3vgmsp61s,1754932858667,1754932859077,,1754932859094,1754932859326,659,410,,,17,232
msg_1754932861168_a80vspclf,1754932861168,1754932861579,,1754932861550,1754932861777,609,411,,,-29,227
msg_1754932863682_x0r8zgl8v,1754932863682,1754932864094,,1754932864163,1754932864388,706,412,,,69,225
msg_1754932866196_yq6zws8yz,1754932866196,1754932866608,,1754932866554,1754932866779,583,412,,,-54,225
msg_1754932868700_tsexcaeqz,1754932868700,1754932869111,,1754932869140,1754932869368,668,411,,,29,228
msg_1754932871207_p7gedcubp,1754932871207,1754932871619,,1754932871561,1754932871786,579,412,,,-58,225
msg_1754932873720_739oljyv8,1754932873720,1754932874131,,1754932874143,1754932874368,648,411,,,12,225
msg_1754932876229_pb40my376,1754932876229,1754932876640,,1754932876559,1754932876782,553,411,,,-81,223
msg_1754932878730_tii1cmmzn,1754932878730,1754932879145,,1754932879057,1754932879283,553,415,,,-88,226
msg_1754932881242_znuyz9pd3,1754932881242,1754932881653,,1754932881732,1754932881960,718,411,,,79,228
msg_1754932883756_iscyl5827,1754932883756,1754932884163,,1754932884148,1754932884373,617,407,,,-15,225
msg_1754932886264_cnvzm10sd,1754932886264,1754932886672,,1754932886649,1754932886875,611,408,,,-23,226
msg_1754932888776_rms3bjc15,1754932888776,1754932889190,,1754932889234,1754932889459,683,414,,,44,225
msg_1754932891288_flg3vdlv9,1754932891288,1754932891696,,1754932891663,1754932891887,599,408,,,-33,224
msg_1754932893796_iyl1dychc,1754932893796,1754932894204,,1754932894238,1754932894465,669,408,,,34,227
msg_1754932896312_ykx3k2d35,1754932896312,1754932896721,,1754932896725,1754932896949,637,409,,,4,224
msg_1754932898824_ajbhi8kor,1754932898824,1754932899233,,1754932899154,1754932899378,554,409,,,-79,224
msg_1754932901336_q74gsmt74,1754932901336,1754932901749,,1754932901662,1754932901887,551,413,,,-87,225
msg_1754932903841_q8xd7yrqg,1754932903841,1754932904249,,1754932904335,1754932904560,719,408,,,86,225
msg_1754932906347_hjqt9rhjy,1754932906347,1754932906758,,1754932906728,1754932906955,608,411,,,-30,227
msg_1754932908852_nhm7c6895,1754932908852,1754932909260,,1754932909257,1754932909483,631,408,,,-3,226
msg_1754932911354_b418gh832,1754932911354,1754932911770,,1754932911746,1754932911969,615,416,,,-24,223
msg_1754932913868_k9td33m93,1754932913868,1754932914278,,1754932914338,1754932914565,697,410,,,60,227
msg_1754932916374_ujhh5jc7n,1754932916374,1754932916784,,1754932916761,1754932917020,646,410,,,-23,259
msg_1754932918884_4tznt6viz,1754932918884,1754932919294,,1754932919438,1754932919661,777,410,,,144,223
msg_1754932921392_2p4ir3kv8,1754932921392,1754932921805,,1754932921849,1754932922075,683,413,,,44,226
msg_1754932923904_abo6rz8yb,1754932923904,1754932924316,,1754932924350,1754932924573,669,412,,,34,223
msg_1754932926414_08za74jkq,1754932926414,1754932926825,,1754932926833,1754932927061,647,411,,,8,228
msg_1754932928915_8ipwmqjb7,1754932928915,1754932929328,,1754932929253,1754932929476,561,413,,,-75,223
msg_1754932931424_s8pvyiv08,1754932931424,1754932931835,,1754932931766,1754932931992,568,411,,,-69,226
msg_1754932933936_20acuyynx,1754932933936,1754932934346,,1754932934343,1754932934569,633,410,,,-3,226
msg_1754932936448_vhet5qow4,1754932936448,1754932936860,,1754932936829,1754932937057,609,412,,,-31,228
msg_1754932938958_76v4d713k,1754932938958,1754932939365,,1754932939355,1754932939580,622,407,,,-10,225
msg_1754932941470_8qispl2xc,1754932941470,1754932941881,,1754932941857,1754932942081,611,411,,,-24,224
msg_1754932943985_asrsbw0sp,1754932943985,1754932944394,,1754932944441,1754932944670,685,409,,,47,229
msg_1754932946492_dnwa8gh4p,1754932946492,1754932946904,,1754932946934,1754932947163,671,412,,,30,229
msg_1754932949005_krc8cu5ln,1754932949005,1754932949414,,1754932949441,1754932949669,664,409,,,27,228
msg_1754932951514_m5q2cc51t,1754932951514,1754932951926,,1754932951860,1754932952094,580,412,,,-66,234
msg_1754932954023_gy9fbv7xp,1754932954023,1754932954435,,1754932954441,1754932954672,649,412,,,6,231
msg_1754932956534_brri65478,1754932956534,1754932956944,,1754932956926,1754932957155,621,410,,,-18,229
msg_1754932959041_5mm2d8f42,1754932959041,1754932959453,,1754932959459,1754932959682,641,412,,,6,223
msg_1754932961547_l8snwqd89,1754932961547,1754932961958,,1754932962031,1754932962254,707,411,,,73,223
